Project,TestCase,NoBugFixes,NoCommitFixes,NoClones
closure-compiler,testLocalAliasOfEnumWithInstanceofCheck,2,2,0
closure-compiler,testTypeCheck,18,3,0
closure-compiler,testThis_oldScopeCreator,1,1,0
closure-compiler,testWarningForSubclassMethod,2,1,0
closure-compiler,testFoldClinit,1,1,0
closure-compiler,testConstantPropertyInExterns,2,1,0
closure-compiler,testEquals,3,3,0
closure-compiler,testMemoization,24,9,0
closure-compiler,testTypeNameAliasOnAliasedNamespace,15,6,0
closure-compiler,testClassDeclarationWithExtends,8,2,0
closure-compiler,testAsyncArrowFunction,3,3,0
closure-compiler,testIsObjectLiteralKey1,9,2,0
closure-compiler,testInheritanceDetectionPostCollapseProperties,3,3,0
closure-compiler,testPublicFileOverviewVisibilityDoesNotApplyToNameWithExplicitPackageVisibility,3,2,0
closure-compiler,testExportDestructureDeclaration,2,1,0
closure-compiler,testCtorWithPrivateJsDoc,1,1,0
closure-compiler,testNamespaceAnnotation,3,2,0
closure-compiler,testSuspiciousBlockCommentWarning8,1,1,0
closure-compiler,testExprResult,2,2,0
closure-compiler,testInc1,2,2,0
closure-compiler,testInc2,2,2,0
closure-compiler,testSuspiciousBlockCommentWarning1,1,1,0
closure-compiler,testObjectDefineProperties_used_setter_not_removed,1,1,0
closure-compiler,testAddPropertyToUncollapsibleCtorInLocalScopeDepth2,2,2,0
closure-compiler,testTaggedTemplateError,1,1,0
closure-compiler,testNoRewriteNotImplementedMethod,1,1,0
closure-compiler,testRemoveFunction,1,1,0
closure-compiler,testParserWithTTLNativeTypeExprNullable,2,2,0
closure-compiler,testNoProtectedAccessForPropertiesWithNoRhs,2,1,0
closure-compiler,testCanExposeExpression11,1,1,0
closure-compiler,testInheritFromExterns,7,3,0
closure-compiler,testCallSignature,2,2,0
closure-compiler,testRequiresSorted2,8,1,0
closure-compiler,testRequiresSorted1,10,2,0
closure-compiler,testNoMovePrototypeMethodRedeclaration2,2,2,0
closure-compiler,testNoProtectedAccess_forInheritedProperty_elsewhereInSubclassFile,2,1,0
closure-compiler,testNoWarningInDeprecatedClass,2,1,0
closure-compiler,testNoMovePrototypeMethodRedeclaration1,2,2,0
closure-compiler,testInnerFunctionClosureVariableReads,4,2,0
closure-compiler,testProtectedAccessForProperties13,2,1,0
closure-compiler,testProtectedAccessForProperties12,2,1,0
closure-compiler,testProtectedAccessForProperties11,2,1,0
closure-compiler,testProtectedAccessForProperties10,2,1,0
closure-compiler,testProtectedAccessForProperties16,2,1,0
closure-compiler,testProtectedAccessForProperties15,2,1,0
closure-compiler,testGoogModuleDependsOnGoogProvideError,1,1,0
closure-compiler,mustHaveOneStringLiteralArgument,13,1,0
closure-compiler,testConstructorsDontHaveVisibility,1,1,0
closure-compiler,testObjLitDeclaration,2,2,0
closure-compiler,testLet,11,7,0
closure-compiler,testProtectedAccessThroughNestedEs5Class,2,1,0
closure-compiler,testImplementedInterfaceOrderingGoogInherits,1,1,0
closure-compiler,testOptionalCatchIsUnsupported,1,1,0
closure-compiler,testExtendedInterface,10,2,0
closure-compiler,testObjDestructuringConst1,2,2,0
closure-compiler,testAddPropertyToUncollapsibleObjectInLocalScopeDepth1,2,2,0
closure-compiler,testAddPropertyToUncollapsibleObjectInLocalScopeDepth2,2,2,0
closure-compiler,testWellKnownSymbolAccessTransitional1,10,2,0
closure-compiler,testDefaultParameterInlineJSDoc,4,4,1
closure-compiler,testExtraRequire_destructuring2,1,1,0
closure-compiler,testExtraRequire_destructuring6,1,1,0
closure-compiler,testObjectDefineProperties_used_setter_removed,3,3,0
closure-compiler,testMethodDefinitionShorthand,2,1,0
closure-compiler,testAssignmentToPrototype2,2,1,0
closure-compiler,testAssignmentToPrototype3,2,1,0
closure-compiler,testAssignmentToPrototype4,2,1,0
closure-compiler,testAssignShorthand,2,2,0
closure-compiler,testCanCollapsePropertyInObjectPatternWithKeyAfter,1,1,0
closure-compiler,testNestedExit,1,1,0
closure-compiler,testIllegalArgumentIfNoSideEffectHook,2,2,0
closure-compiler,testNoWarning_objlitShorthand_withES6Modules,1,1,0
closure-compiler,testTypedefAdditionalProvide,2,1,0
closure-compiler,testStaticThis,2,2,0
closure-compiler,testWarningForDeprecatedSuperClass,5,2,0
closure-compiler,testCall,5,4,0
closure-compiler,testExponentiationOperator,2,2,0
closure-compiler,testQualifedNameExpectedError,1,1,0
closure-compiler,testAliasCreatedForClassDepth2_3,1,1,0
closure-compiler,testAliasCreatedForClassDepth2_2,1,1,0
closure-compiler,testGenerator2,6,2,0
closure-compiler,testGenerator1,6,2,0
closure-compiler,testShortCircuit1,2,1,0
closure-compiler,testShortCircuit3,3,2,0
closure-compiler,testShortCircuit4,3,2,0
closure-compiler,helperMoveExpression,0,0,1
closure-compiler,testGenerators,11,7,0
closure-compiler,testMatchesQualifiedNameX,3,2,0
closure-compiler,testGenerator,1,1,0
closure-compiler,testParameter,4,3,0
closure-compiler,testNoWarning_InnerClassInExtends,2,2,0
closure-compiler,testReferenceInDefaultParam,2,2,0
closure-compiler,testInstanceofOfPrivateConstructor,2,1,0
closure-compiler,testMemberVariable,2,2,0
closure-compiler,testPrivateName,21,6,0
closure-compiler,testLocalAliasOfFunction,2,2,0
closure-compiler,testEs6Module,8,7,0
closure-compiler,testInvalidRequireType,5,3,0
closure-compiler,testHook,8,7,0
closure-compiler,testPackageFileOverviewVisibilityDoesNotApplyToPropertyWithExplicitPublicVisibility,6,2,0
closure-compiler,testRecordDefinitionInExterns,1,1,0
closure-compiler,testAsyncArrowWithCorrectBlocklessReturn,3,2,0
closure-compiler,testNoRewriteIfDuplicates,1,1,0
closure-compiler,testUnitializedDefinitionInExterns,1,1,0
closure-compiler,testAddPropertyToUncollapsibleCtorInLocalScopeDepth1,2,2,0
closure-compiler,testExportMultiple,3,2,0
closure-compiler,testRequireOfBaseGoog,1,1,0
closure-compiler,testRemoveClassMemberFunctions,1,1,0
closure-compiler,testDoNotInlineIncrement,2,2,0
closure-compiler,testSortRequiresInGoogModule,2,1,0
closure-compiler,testDestructuringAndArrowFunction,9,2,0
closure-compiler,testPrivateType,2,2,0
closure-compiler,testTranspiler_noTranspilation,2,2,0
closure-compiler,testVariableDeclaration,2,2,0
closure-compiler,testTemplateLiteral,54,7,1
closure-compiler,testUnreferencedBleedingFunction,2,2,0
closure-compiler,testDo,2,2,0
closure-compiler,testPrivatePropertyByConvention1,2,1,0
closure-compiler,testStringLiteralExpectedError,1,1,0
closure-compiler,testCanExposeExpression5a,1,1,0
closure-compiler,testWarningForSuperClassWithDeprecatedSubclassMethod,2,1,0
closure-compiler,testGetSimplifiedName,1,1,0
closure-compiler,testMayHaveSideEffects_objectSpread,5,2,0
closure-compiler,testAssertObject4,5,2,0
closure-compiler,testAssertObject5,1,1,0
closure-compiler,testFunctionArgumentsInExterns,1,1,0
closure-compiler,testAssertObject2,1,1,0
closure-compiler,testAssertObject3,1,1,0
closure-compiler,testExtraRequire_destructuring4a,1,1,0
closure-compiler,testInheritanceDetection8,3,3,0
closure-compiler,testInheritanceDetection9,3,3,0
closure-compiler,getAllDownEdges,0,0,1
closure-compiler,testClassExpressionInAssignment_getElem,2,2,0
closure-compiler,testClassStaticInheritance_propertyWithShadowing,2,2,0
closure-compiler,testNoDropStub1,1,1,0
closure-compiler,testNoDropStub2,1,1,0
closure-compiler,testGetter,4,3,1
closure-compiler,testGlobalAliasWithConst,2,2,0
closure-compiler,testHookOperator3,7,3,0
closure-compiler,testMovePrototypeRecursiveMethod,4,2,0
closure-compiler,testInlineVariables_ignoresConstantCaseConstants,7,1,0
closure-compiler,testGlobalWriteToNonAncestor,2,2,0
closure-compiler,testRenameWithExterns2,2,2,0
closure-compiler,testRenameWithExterns1,3,2,0
closure-compiler,testFunction,5,5,0
closure-compiler,testMoveSpread_siblingOfCall_outOfObjectLiteral_usesNoTempObject,3,2,0
closure-compiler,testDoNotRenameExportedName,2,2,0
closure-compiler,testUnescapedUnicodeLineSeparator,2,1,0
closure-compiler,testInputMultipleDuplicateZips,1,1,0
closure-compiler,findNameNode,0,0,1
closure-compiler,testArrayLegacyAccess1,1,1,0
closure-compiler,testNoOptimize_missingReturn,1,1,0
closure-compiler,testTypesWithExterns,0,0,2
closure-compiler,testFooBar,2,1,0
closure-compiler,testConstInGlobalHoistScope,2,2,0
closure-compiler,testGlobalAliasOfAncestor,2,2,0
closure-compiler,getNodeMatchingLabel,0,0,1
closure-compiler,testTemplateStringError,1,1,0
closure-compiler,testExterns,37,7,0
closure-compiler,testNoPrivateAccessForProperties6a,2,1,0
closure-compiler,testImplementsInterface,2,2,0
closure-compiler,testImportAndExport,6,2,0
closure-compiler,testOverrideWithVisibilityRedeclInFileWithFileOverviewVisibilityOk_OneFile,2,1,0
closure-compiler,testForLet,5,3,0
closure-compiler,testFailForwardDeclare,3,3,0
closure-compiler,testGlobalCatch,3,3,0
closure-compiler,testKnownWhileLoop,2,2,0
closure-compiler,helperCanExposeExpression,0,0,1
closure-compiler,testBlock,2,2,0
closure-compiler,testMinimizeExprCondition,2,1,0
closure-compiler,testObjectDestructuringComputedProp,4,4,1
closure-compiler,testDuplicate_destructuring,3,2,0
closure-compiler,testDuplicate_shorthand,3,2,0
closure-compiler,testClassExpression,2,2,0
closure-compiler,testComputedPropGetterSetter,2,2,0
closure-compiler,testNestedFunctionScope,4,2,0
closure-compiler,testBadTemplate_withES6Modules,1,1,0
closure-compiler,testDisambiguateEs6ClassStaticMethods,6,2,0
closure-compiler,testFunctionWithReferenceToArgumentsShouldNotBeOptimize,1,1,0
closure-compiler,testAdd,4,3,0
closure-compiler,testBasic,11,6,0
closure-compiler,testGetProp,3,3,0
closure-compiler,testClassStaticMethodOverriddenWithIncompatibleType,2,2,0
closure-compiler,testRenameWithNameOverlap,2,2,0
closure-compiler,testNoRewriteIfNotInGlobalScope1,2,2,0
closure-compiler,testNoRewriteIfNotInGlobalScope2,2,2,0
closure-compiler,helperExposeExpression,0,0,1
closure-compiler,getNodeMatchingQName,0,0,2
closure-compiler,testTemplateType9,4,2,0
closure-compiler,testSuppressConstantProperty,2,1,0
closure-compiler,testMixedDestructuring,4,3,0
closure-compiler,testGoogModule_shorthandAndStandalone,2,2,0
closure-compiler,testEnums,2,2,0
closure-compiler,testCheckTreeEqualsImplDifferentChildCount,2,2,0
closure-compiler,testMayHaveSideEffects_contextSwitch,2,1,0
closure-compiler,assertLineBreak,0,0,1
closure-compiler,testPartialExitPaths,1,1,0
closure-compiler,testInvalidRequire,5,3,0
closure-compiler,testCheckTreeEqualsImplDifferentType,2,2,0
closure-compiler,testCheckTreeEqualsSlashVDifferent,3,2,0
closure-compiler,testWarningForSuperclassMethod2,2,1,0
closure-compiler,testGetNodeByLineCol_2,1,1,0
closure-compiler,testGetNodeByLineCol_1,3,2,0
closure-compiler,testTemplateType13,1,1,0
closure-compiler,getAllEdges,0,0,1
closure-compiler,testTemplateType12,4,2,0
closure-compiler,testTemplateType10,3,2,0
closure-compiler,testNoProtectedAccessForProperties8,2,1,0
closure-compiler,testNoProtectedAccessForProperties9,2,1,0
closure-compiler,testNoProtectedAccessForProperties2,2,1,0
closure-compiler,testNoProtectedAccessForProperties3,2,1,0
closure-compiler,testNoProtectedAccessForProperties1,2,1,0
closure-compiler,testNoProtectedAccessForProperties6,2,1,0
closure-compiler,testNoProtectedAccessForProperties7,2,1,0
closure-compiler,testNoProtectedAccessForProperties4,2,1,0
closure-compiler,testNoProtectedAccessForProperties5,2,1,0
closure-compiler,testAliasForSuperclassNamespace,2,2,0
closure-compiler,checkWithOriginalName,0,0,1
closure-compiler,testNoRewriteCodingConvention,1,1,0
closure-compiler,testPackagePrivateAccessForProperties3,2,1,0
closure-compiler,testPackagePrivateAccessForProperties2,2,1,0
closure-compiler,testPackagePrivateAccessForProperties1,2,1,0
closure-compiler,testPackagePrivateAccessForProperties5,2,1,0
closure-compiler,testPackagePrivateAccessForProperties4,2,1,0
closure-compiler,testIntegration,8,4,0
closure-compiler,testRewriteDefinitionBeforeUse,1,1,0
closure-compiler,testIssue601,3,3,0
closure-compiler,testEs5GettersAndSettersOnClassesWithClassSideInheritance,6,3,0
closure-compiler,testLocalAliasInsideClass,2,2,0
closure-compiler,testAssertElement,1,1,0
closure-compiler,testSwitchCase,3,3,0
closure-compiler,testCtorWithDeprecatedJsDoc,1,1,0
closure-compiler,testCircularPrototypeLink,2,1,0
closure-compiler,testConstantProperty9,2,1,0
closure-compiler,testConstantProperty4,2,1,0
closure-compiler,testConstantProperty5,2,1,0
closure-compiler,testConstantProperty6,2,1,0
closure-compiler,testConstantProperty7,2,1,0
closure-compiler,testNoRewriteNoReferences,1,1,0
closure-compiler,testSortShorthandRequiresInGoogModule,16,1,0
closure-compiler,testES6Modules,6,2,0
closure-compiler,testExtends,8,3,0
closure-compiler,moduleGetInProvideScopeIsOk,4,1,0
closure-compiler,testAsyncFunctionCannotReturnNumber,6,3,0
closure-compiler,testAddPropertyToChildOfUncollapsibleFunctionInLocalScope,2,2,0
closure-compiler,testDegenerateSafeMoves,1,1,0
closure-compiler,testLocalAliasCreatedAfterVarDeclaration3,2,2,0
closure-compiler,testGetBooleanValue,1,1,0
closure-compiler,testImport2,10,5,1
closure-compiler,testImport1,10,5,1
closure-compiler,testDebugger,14,4,0
closure-compiler,testSwitchCase3,2,2,0
closure-compiler,testSwitchCase6,2,2,0
closure-compiler,testSwitchCase5,2,2,0
closure-compiler,testSwitchCase4,2,2,0
closure-compiler,testObjectSpread_leavesFunctionPure,4,1,0
closure-compiler,testUnsortedAndMissingLhs,12,1,0
closure-compiler,testAssignmentToPropertyOfArrayElement,2,1,0
closure-compiler,testBadTemplate1,1,1,0
closure-compiler,testBadTemplate3,1,1,0
closure-compiler,testBadTemplate2,1,1,0
closure-compiler,testDoesNotRemoveMethodsCalledOnObject,1,1,0
closure-compiler,findNodesAllowEmpty,0,0,2
closure-compiler,testEmpty,5,4,0
closure-compiler,testBadComputedPropertyKeyInObjectPattern,1,1,0
closure-compiler,testCrMakePublicRequiresExportedMethodToBeDeclared,1,1,0
closure-compiler,testObjectDestructuringNullCausesWarning,1,1,0
closure-compiler,testRegExpSideEffect,1,1,0
closure-compiler,testParameterizedType,3,3,0
closure-compiler,testNestedAssign3,2,1,0
closure-compiler,testNestedAssign2,2,1,0
closure-compiler,testNestedAssign1,2,1,0
closure-compiler,testRenamedQualifierStillInlines,19,2,0
closure-compiler,testAndOperators4,7,3,0
closure-compiler,testSpreadExpression,3,3,0
closure-compiler,testReferencesThis,23,3,0
closure-compiler,testNoCrash,1,1,0
closure-compiler,testInliningPropertyAliasBeforeNamespace1,3,3,0
closure-compiler,testInliningPropertyAliasBeforeNamespace2,1,1,0
closure-compiler,testTaggedTemplateLiteral,48,7,0
closure-compiler,testClassWithStaticMethod,1,1,0
closure-compiler,testInvalidModule,1,1,0
closure-compiler,testVarInBlock_oldScopeCreator,1,1,0
closure-compiler,testRemoveLiteral,1,1,0
closure-compiler,testPublicFileOverviewVisibilityAppliesToPropertyWithoutExplicitVisibility,2,1,0
closure-compiler,testPolymerExportPolicyExportAll,2,2,0
closure-compiler,testEscapeDollarInTemplateLiteralInOutput,2,2,0
closure-compiler,testStructuralInterfaceMatching40_1,2,1,0
closure-compiler,testExtendsInterface,9,5,0
closure-compiler,testComputedPropertyNames,2,2,0
closure-compiler,testRemoveFunctionExpressionName,1,1,0
closure-compiler,helperCanExposeFunctionExpression,0,0,1
closure-compiler,testDontCrashCtorAliasWithEnum,2,2,0
closure-compiler,testPrivateAccess_googModule,2,1,0
closure-compiler,testVar,9,5,0
closure-compiler,testGetElemWithDashes,2,1,0
closure-compiler,testConstantProperty10b,2,1,0
closure-compiler,testConstantProperty10a,2,1,0
closure-compiler,test,20,5,0
closure-compiler,testAnonymous3,2,2,0
closure-compiler,testAnonymous2,3,3,0
closure-compiler,testAnonymous1,3,3,0
closure-compiler,testPassForwardDeclareInModule,2,2,0
closure-compiler,testYield2,2,2,0
closure-compiler,testYield1,2,2,0
closure-compiler,testStringLiteral,2,2,0
closure-compiler,testDeterministic,2,2,0
closure-compiler,testConstantPropertyReassigned_crossModuleWithCollidingNames,2,1,0
closure-compiler,testImplementedInterfaceOrdering,1,1,0
closure-compiler,testUselessUseStrict,2,2,0
closure-compiler,testGoogModule_standalone,4,2,0
closure-compiler,testReflectedMethods,5,4,0
closure-compiler,testClassStaticMethodOverriddenWithIncompatibleInlineType,1,1,0
closure-compiler,testMayHaveSideEffects_rest,2,2,0
closure-compiler,testClassExtendsUnresolvedClass,2,2,0
closure-compiler,testDeclare,1,1,0
closure-compiler,testSimpleAliasInJSDoc,14,3,0
closure-compiler,testReferencedBleedingFunction,2,2,0
closure-compiler,testInvalid2,2,2,0
closure-compiler,testInvalid1,6,4,0
closure-compiler,testSortRequiresInGoogModule_const,14,1,0
closure-compiler,testRecursiveFunction2,3,3,0
closure-compiler,testRecursiveFunction1,2,2,0
closure-compiler,testForIn,15,14,0
closure-compiler,testObjectLit2,2,2,0
closure-compiler,testObjectLit3,2,2,0
closure-compiler,testAssign4,4,3,0
closure-compiler,testAssign3,2,2,0
closure-compiler,testSimple3,2,2,0
closure-compiler,testSimple2,2,2,0
closure-compiler,testClassInForLoop,2,2,0
closure-compiler,testTypedef,2,2,0
closure-compiler,testExportSymbol,7,3,0
closure-compiler,testEnum,19,13,0
closure-compiler,testClassWithNgInjectOnClass,1,1,0
closure-compiler,testNot,17,9,0
closure-compiler,testStubFunctionDeclaration3,2,2,0
closure-compiler,testJSDocIsNotPropagatedToFunctionTypesFromMethodAssigments,8,5,0
closure-compiler,testObjLitAssignmentDepth3,2,2,0
closure-compiler,testObjLitAssignmentDepth4,2,2,0
closure-compiler,testObjLitDeclarationWithSet3,2,2,0
closure-compiler,testObjLitDeclarationWithSet2,2,2,0
closure-compiler,testObjLitDeclarationWithSet1,2,2,0
closure-compiler,testGoogModuleAndProvide,3,2,0
closure-compiler,testAssertNumber2,1,1,0
closure-compiler,testAssertNumber3,1,1,0
closure-compiler,testRenameNested,2,2,0
closure-compiler,testAsyncFunctionCanReturnObject,3,3,0
closure-compiler,testCompositeType,2,2,0
closure-compiler,testSuppressConstantProperty2,2,1,0
closure-compiler,testNoOptimize_moreThanOneStatement,1,1,0
closure-compiler,testMoveMethodsUsedInTwoModules,2,2,0
closure-compiler,testEarlyReference,2,2,0
closure-compiler,testSubclass,4,3,0
closure-compiler,testFoldUselessWhileIntegration,1,1,0
closure-compiler,testClassNested,4,3,0
closure-compiler,testInlineConstantAlias,1,1,0
closure-compiler,testIssue90,2,1,0
closure-compiler,testNoInlineGetpropIntoCall,3,3,0
closure-compiler,testRenameWithPrefix3,2,2,0
closure-compiler,testRenameWithPrefix2,2,2,0
closure-compiler,testRenameWithPrefix1,2,2,0
closure-compiler,testMissingReturn,5,4,0
closure-compiler,testVisibilityUnsafeMoves,1,1,0
closure-compiler,testObjectRest_leavesFunctionPure,4,1,0
closure-compiler,testSuspiciousBlockCommentWarning5,1,1,0
closure-compiler,testSuspiciousBlockCommentWarning7,1,1,0
closure-compiler,testSuspiciousBlockCommentWarning6,1,1,0
closure-compiler,testSuspiciousBlockCommentWarning3,1,1,0
closure-compiler,testAddPropertyToChildOfUncollapsibleCtorInLocalScope,2,2,0
closure-compiler,testAsyncFunctionCannotReturnNullablePromise,1,1,0
closure-compiler,testCorrectTypeNodeIsRenamed,1,1,0
closure-compiler,testNestedObjectLiteral,1,1,0
closure-compiler,testObjectPattern,3,3,0
closure-compiler,testModule,1,1,0
closure-compiler,testInnerFunctions,3,3,0
closure-compiler,testObjectMethodSideEffects,1,1,0
closure-compiler,testInnerFunction4,2,2,0
closure-compiler,testInnerFunction2,3,2,0
closure-compiler,testInnerFunction3,2,2,0
closure-compiler,testInnerFunction1,4,3,0
closure-compiler,testTypeNodeIsRenamed,1,1,0
closure-compiler,testSuppression,2,2,0
closure-compiler,testAwait,2,2,0
closure-compiler,testForOf,25,20,0
closure-compiler,testAssert10,5,2,0
closure-compiler,testToString,19,4,0
closure-compiler,testDropStubDefinitions,1,1,0
closure-compiler,testBadOverrideOfPrivateProperty,4,2,0
closure-compiler,testDontRenameStaticPropertiesOnBuiltins,2,2,0
closure-compiler,testInheritanceDetection2,3,3,0
closure-compiler,testInheritanceDetection3,3,3,0
closure-compiler,testInheritanceDetection1,3,3,0
closure-compiler,testInheritanceDetection6,3,3,0
closure-compiler,testInheritanceDetection7,3,3,0
closure-compiler,testInheritanceDetection4,3,3,0
closure-compiler,testInheritanceDetection5,3,3,0
closure-compiler,testInnerClasses,3,2,0
closure-compiler,testObjectRestInferredAsTemplatizedObjectType,1,1,0
closure-compiler,testMovePrototypeMethod1,5,2,0
closure-compiler,testMovePrototypeMethod2,4,2,0
closure-compiler,testUnescapedUnicodeParagraphSeparator,2,1,0
closure-compiler,testNoWarningOnDeprecatedPrototype,2,1,0
closure-compiler,testReturn1,2,1,0
closure-compiler,testConstructorAlias,19,4,0
closure-compiler,testOverlappingOriginalAndGeneratedNames,2,2,0
closure-compiler,testIssue2328,3,2,0
closure-compiler,testMeetTwoEnumElementTypes,4,1,1
